1438	ZINC00457067	UDWLWCSHRVWSCM-UHFFFAOYSA-M	[O-]C(=O)c1ccc(o1)c1cccc(c1Cl)C
1439	ZINC00457380	CPMJNVKBLVPGNQ-UHFFFAOYSA-N	COC(=O)c1cc(nc2c1cc(Cl)cc2)c1ccc(cc1)OC
1440	ZINC00457477	YBJUUAUZLDWNPE-CMDGGOBGSA-N	O=C(ON=C1C=C(C)C(=O)C(=C1)C)/C=C/c1ccccc1
1441	ZINC00457646	CLYHSTKBWHUKBD-UHFFFAOYSA-N	O=C(C1CC1)Oc1ccc2c(c1)oc(=O)c(c2C)Cc1ccccc1
1442	ZINC00460111	CLVZYYZRLSFTTE-UHFFFAOYSA-N	Cc1cccc(c1)Cn1cnc2c1cccc2
1443	ZINC00461742	VSMUYYFJVFSVCA-NWDGAFQWSA-M	O=C([C@H]1CCCC[C@H]1C(=O)[O-])Nc1cc(Cl)cc(c1)Cl
1444	ZINC00461872	MZWKUYWUBBRDEQ-UHFFFAOYSA-N	Fc1ccc(cc1)c1onc(n1)c1cccc(c1)C
1445	ZINC00463429	GVBBTRHDBRYGKO-UHFFFAOYSA-N	Brc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1
1446	ZINC00464036	MEBJUZYVSOMTIW-UHFFFAOYSA-N	CCC(C(=O)NCCc1ccc(cc1)S(=O)(=O)N)CC
1447	ZINC00466797	WNEGJFXAROHZJG-FMIVXFBMSA-N	CCOC(=O)SC1=N/C(=C/c2ccc(cc2)N(C)C)/C(=O)S1
1448	ZINC00468456	TUWOPVCIIBKUQS-UHFFFAOYSA-N	O=C1C(=C(Cl)C(=O)c2c1cccn2)Cl
1449	ZINC00469642	VNLYWXSBBWPODL-UHFFFAOYSA-N	COc1cc(OC)ccc1c1onc(n1)c1ccccc1
1450	ZINC00469770	UFAZLVHMPFPAHH-UHFFFAOYSA-N	O=C(N1c2ccccc2Sc2c1cccc2)CCc1ccccc1
1451	ZINC00469853	VORBWNVMSMVSMS-UHFFFAOYSA-N	COc1ccc(c(c1)S(=O)(=O)Nc1cccnc1)OC
1452	ZINC00470785	QMNTWAAGYOSTJK-UHFFFAOYSA-M	OCc1cc(Br)ccc1OCC(=O)[O-]
1453	ZINC00473688	SVBMRNITRGABIT-UHFFFAOYSA-N	COC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCC2
1454	ZINC00475326	PMPTYBFGYDFLFU-UHFFFAOYSA-N	CCC(C(=O)Nc1ccc(cc1)S(=O)(=O)N)CC
1455	ZINC00475636	HCFSSMPIXTYGLE-UHFFFAOYSA-N	Cc1ccc(cc1)c1cs/c(=N\S(=O)(=O)c2ccc(cc2)C)/[nH]1
1456	ZINC00475678	KMRBJGTWVOAUNX-UHFFFAOYSA-N	COc1ccc(cc1)CC(=O)Nc1ccsc1C(=O)OC
1457	ZINC00476927	NZWRTQOXOOHDTB-UHFFFAOYSA-N	COc1ccccc1C(=O)n1nnc2c1cccc2
1458	ZINC00477239	CFMVTSSGFWTRML-UHFFFAOYSA-N	Cc1nnc2n1c1ccccc1nc2NC1CCCC1
1459	ZINC00477315	OYKZCMONWDBMLU-UHFFFAOYSA-N	COc1cc(cc(c1OC)OC)C(=O)n1ccc(n1)C
1460	ZINC00477382	VHAHGJBWPVLYCF-UHFFFAOYSA-N	Clc1nc2ccccc2n2c1nnc2c1ccccc1
1461	ZINC00477397	MXGUAAMFCPDOEZ-UHFFFAOYSA-N	Clc1cccc(c1)C(=O)Nc1scc(n1)C
1462	ZINC00477923	FGZLHPMNJNFFNE-UHFFFAOYSA-N	Oc1ccc(cc1)NCn1nnc2c1cccc2
1463	ZINC00478097	KDMQSUUXKLZVNU-UHFFFAOYSA-N	O=c1c2ccccc2sn1c1ccccc1
1464	ZINC00478140	MZPAQCAPWLAKSD-UHFFFAOYSA-N	O=C(c1ccc[nH]1)Nc1ccccc1
1465	ZINC00480584	HBSKJUIYDCEXCH-QGZVFWFLSA-N	CCC(=O)N1N=C(C[C@@H]1c1ccc(cc1)F)c1ccccc1
1466	ZINC00480585	HBSKJUIYDCEXCH-KRWDZBQOSA-N	CCC(=O)N1N=C(C[C@H]1c1ccc(cc1)F)c1ccccc1
1467	ZINC00481325	FUJBJSOIYVUFSM-UHFFFAOYSA-N	NS(=O)(=O)c1cnccc1SCc1ccccc1
1468	ZINC00482059	GAXKSUFPFQNLPM-UHFFFAOYSA-N	Clc1ccc2c(c1)SNC(=N2)c1ccccc1
1469	ZINC00485986	WTJVTHPFXIYQHY-RDTXWAMCSA-N	Cc1nn(c2c1[C@H]1[C@@H](C2)C1(C)C)C(=O)CCc1ccccc1
1470	ZINC00487462	DMDNERFCUCYCGM-UHFFFAOYSA-N	CCn1nc(nc2c1nc(=O)n(c2=O)C)c1cccs1
1471	ZINC00488387	WJIFPSFOSMKSAB-UHFFFAOYSA-N	CC(=O)NCCc1c[nH]c2c1cc(Cl)cc2
1472	ZINC00488399	PKDUVHDAPLRJMS-UHFFFAOYSA-N	CC(=O)NCCc1c[nH]c2c1cc(cc2)[N+](=O)[O-]
1473	ZINC00489135	ODKNJVUHOIMIIZ-DSYKOEDSSA-N	OC[C@@H]1O[C@H](C[C@H]1O)n1cc(F)c(=O)[nH]c1=O
1474	ZINC00490791	PDMMFKSKQVNJMI-BLQWBTBKSA-N	CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
1475	ZINC00491073	ASUTZQLVASHGKV-JDFRZJQESA-O	COc1ccc2c3c1O[C@@H]1[C@@]3(CC[NH+](C2)C)C=C[C@@H](C1)O
1476	ZINC00492540	FZHLYHQWMXAQPH-SUMWQHHRSA-N	CC(=O)N[C@@H]1C[C@H](C)N(c2c1cccc2)C(=O)c1ccccc1
1477	ZINC00492792	WRJPSSPFHGNBMG-SECBINFHSA-O	CC(=O)O[C@@H]1C[NH+]2CCC1CC2
1478	ZINC00493069	QDLFCBKKECTJSK-UHFFFAOYSA-N	O=c1ccc2c(o1)cc(cc2)OCc1ccccc1
1479	ZINC00495006	KDFCROJYVJQVQK-UHFFFAOYSA-N	O=C(C(F)(F)F)NCCc1c[nH]c2c1cccc2
1480	ZINC00496804	JCQQRWFKXLYVTR-UHFFFAOYSA-N	COc1ccccc1c1onc(n1)c1ccccn1
1481	ZINC00499303	ABIVOOWWGYJNLV-JTQLQIEISA-N	NC(=O)[C@H]1CCCCc2c1[nH]c1c2cc(cc1)Cl
1482	ZINC00499304	ABIVOOWWGYJNLV-SNVBAGLBSA-N	NC(=O)[C@@H]1CCCCc2c1[nH]c1c2cc(cc1)Cl
1483	ZINC00499358	FWFVXBZXJKTVGL-UHFFFAOYSA-N	CCOC(=O)c1cc2ccc(cc2oc1=O)OC
1484	ZINC00499675	WXLRBDMDGLLZRS-UHFFFAOYSA-M	O=C(c1ccc(cc1)c1ccccc1)Nc1ccccc1C(=O)[O-]
1485	ZINC00499809	HGBUFXNTABFIPJ-UHFFFAOYSA-N	N
1486	ZINC00500952	NPUACKRELIJTFM-UHFFFAOYSA-N	c1ccc2c(c1)Oc1ccccc1C=N2
1487	ZINC00501435	FAEFMMUOKVKFBE-UHFFFAOYSA-N	C1CCN(CC1)SSN1CCCCC1
1488	ZINC00503623	KBDJGOANWVXJGW-UHFFFAOYSA-N	O=C(c1cc2ccccc2oc1=O)Nc1ccc(cc1)S(=O)(=O)N
1489	ZINC00503641	ZCYWVVSMXSXIQA-UHFFFAOYSA-N	CCN1C(=O)C(=Cc2ccc(s2)C)C(=O)N(C1=S)CC
1490	ZINC00506642	CGVJPQYHXQIFPE-UHFFFAOYSA-N	Fc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)Cl
1491	ZINC00506748	LNPSYDJGQQETLB-UHFFFAOYSA-N	Clc1ccc2c(c1)c(=O)cc(o2)c1cccc(c1)Br
1492	ZINC00509842	NZWWYUMFUATSTK-UHFFFAOYSA-N	c1ccc(cc1)CNc1nc(nc2c1cccc2)c1ccncc1
1493	ZINC00509902	FIVCRRVYLAXYFC-UHFFFAOYSA-O	O=C(c1cc2c([nH]1)cccc2)N1CC[NH2+]CC1
1494	ZINC00515041	DANKTKKLNXAGKW-UHFFFAOYSA-N	COc1ccc(cc1)c1noc(n1)c1ccccc1F
1495	ZINC00517261	IZQSVPBOUDKVDZ-UHFFFAOYSA-N	COc1cc(ccc1O)c1oc2cc(O)cc(c2c(=O)c1O)O
1496	ZINC00517556	WHAIHNKQZOMXJJ-NSHDSACASA-O	C[NH+]1CCCC[C@H]1c1cccnc1
1497	ZINC00517558	WHAIHNKQZOMXJJ-LLVKDONJSA-O	C[NH+]1CCCC[C@@H]1c1cccnc1
1498	ZINC00517860	PDMMFKSKQVNJMI-MGNVCTHBSA-N	CCC(=O)O[C@H]1CC[C@H]2[C@]1(C)CC[C@@H]1[C@@H]2CCC2=CC(=O)CC[C@]12C
1499	ZINC00519098	XXIFNRNIQJKFLP-BZUAXINKSA-N	OC[C@@]12CO[C@@H]([C@H](C2)C(=CC1)C)c1ccc(cc1)O
1500	ZINC00519099	XXIFNRNIQJKFLP-OWCLPIDISA-N	OC[C@@]12CO[C@H]([C@H](C2)C(=CC1)C)c1ccc(cc1)O
1501	ZINC00519611	YMLOFDJHJSQCSN-JTQLQIEISA-N	NC(=O)[C@H]1CCCc2c1[nH]c1c2cccc1
1502	ZINC00519612	YMLOFDJHJSQCSN-SNVBAGLBSA-N	NC(=O)[C@@H]1CCCc2c1[nH]c1c2cccc1
1503	ZINC00519621	SCZVLDHREVKTSH-UHFFFAOYSA-N	COc1cc(ccc1O)c1cc(=O)c2c(o1)cc(cc2O)O
1504	ZINC00521402	NDTWLKGEWWHCQG-UHFFFAOYSA-N	Fc1ccc(cc1)c1cc(=O)c2c(o1)ccc(c2)F
1505	ZINC00521614	CUGSTOYIMVAMHZ-UHFFFAOYSA-N	c1ccc(cc1)Nc1nc(nc2c1cccc2)c1ccncc1
1506	ZINC00521850	DAYQXLQRTQODQF-UHFFFAOYSA-N	Brc1ccc2c(c1)c(=O)cc(o2)c1ccccc1F
1507	ZINC00521892	QCSFXCHHKYXLHE-UHFFFAOYSA-N	Clc1ccc2c(c1)c(=O)cc(o2)c1ccccc1F
1508	ZINC00522351	TXFPLECDADHAPB-UHFFFAOYSA-O	NC(=O)c1sc2c(c1N)cc1c([nH+]2)CCCCCC1
1509	ZINC00522492	QQAJYNGNBJIZPR-UHFFFAOYSA-N	O=C1C=CC(=O)N1c1cccc(c1)c1ccccc1
1510	ZINC00526257	KQPYUDDGWXQXHS-UHFFFAOYSA-N	O=C1C=CC(=O)c2c1c(O)ccc2
1511	ZINC00527204	UUIBULQVFCMBIS-UHFFFAOYSA-O	CC(=O)N1CCN(CC1)c1[nH+]nc(c2c1cccc2)c1ccccc1
1512	ZINC00527234	JYDGYFVFOFEYJU-UHFFFAOYSA-N	Cn1c2nc([nH]c2c(=O)n(c1=O)C)c1ccncc1
1513	ZINC00527386	AHOUBRCZNHFOSL-YOEHRIQHSA-O	Fc1ccc(cc1)[C@@H]1CC[NH2+]C[C@H]1COc1ccc2c(c1)OCO2
1514	ZINC00527831	BLAISEDTHHUALY-UHFFFAOYSA-N	c1ccc(cc1)Cc1ccc(cc1)OCCn1cnc2c1cccc2
1515	ZINC00528358	QPZBPJFUTKWAKA-UHFFFAOYSA-N	CCOc1ccc(cc1S(=O)(=O)Nc1cccnc1)C
1516	ZINC00529002	KRXMYBAZKJBJAB-UHFFFAOYSA-N	Cc1ccc(cc1)n1sc2c(c1=O)cccc2
1517	ZINC00529400	CLQVVBPDAXJGBV-CQSZACIVSA-N	C[C@@H]1CCCN(C1)c1ncnc2c1cnn2c1ccc(cc1C)C
1518	ZINC00529402	CLQVVBPDAXJGBV-AWEZNQCLSA-N	C[C@H]1CCCN(C1)c1ncnc2c1cnn2c1ccc(cc1C)C
1519	ZINC00529763	YGBHMJNRSBKDLF-UHFFFAOYSA-N	Oc1ccc(cc1)c1[nH]c2c(n1)n(C)c(=O)n(c2=O)C
1520	ZINC00530321	JDOMLHRHLKIGPJ-UHFFFAOYSA-N	CCOc1ccc(cc1)c1[nH]c2c(n1)n(C)c(=O)n(c2=O)C
1521	ZINC00531038	VIFIHMAHYFKXSU-UHFFFAOYSA-N	COc1cc(ccc1OC)c1[nH]c2c(n1)n(C)c(=O)n(c2=O)C
1522	ZINC00532501	JETRXAHRPACNMA-UHFFFAOYSA-M	Clc1ccc2c(c1)cc(o2)C(=O)[O-]
1523	ZINC00534283	DAIWBMZPSVQRCH-LJQANCHMSA-O	O=C(C1c2ccccc2Oc2c1cccc2)O[C@@H]1C[NH+]2CCC1CC2
1524	ZINC00536057	RGHBSQSJDPVKRN-UHFFFAOYSA-N	NNC(=O)c1[nH]nc(c1)c1ccc(cc1Cl)Cl
1525	ZINC00537744	VYKKDKFTDMVOBU-UHFFFAOYSA-N	Brc1cc(Br)c(c(c1)C(=O)Nc1cccc(c1)C(F)(F)F)O
1526	ZINC00537755	QOYHHIBFXOOADH-UHFFFAOYSA-O	Fc1ccc(cc1)C(c1ccc(cc1)F)CCC[NH+]1CCC2(CC1)C(=O)NCN2c1ccccc1
1527	ZINC00537795	ZJJXGWJIGJFDTL-UHFFFAOYSA-M	[O-]/C(=N\S(=O)(=O)c1ccc(cc1)CCNC(=O)c1cnc(cn1)C)/NC1CCCCC1
1528	ZINC00537805	ZNNLBTZKUZBEKO-UHFFFAOYSA-M	COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)/N=C(/NC1CCCCC1)\[O-])Cl
1529	ZINC00537818	NBHPRWLFLUBAIE-UHFFFAOYSA-O	Fc1ccc(cc1)C(=O)NCC[NH+]1CCC(CC1)n1c(=O)[nH]c2c1ccc(c2)Cl
1530	ZINC00537822	LNEPOXFFQSENCJ-UHFFFAOYSA-O	Fc1ccc(cc1)C(=O)CCC[NH+]1CCC(CC1)(O)c1ccc(cc1)Cl
1531	ZINC00537848	MTCMTKNMZCPKLX-UHFFFAOYSA-O	O=C1Nc2c(C1)cc1c(c2)onc1CCC1CC[NH+](CC1)Cc1ccccc1
1532	ZINC00537877	FPCCSQOGAWCVBH-UHFFFAOYSA-O	Fc1ccc(cc1)C(=O)C1CC[NH+](CC1)CCn1c(=O)[nH]c2c(c1=O)cccc2
1533	ZINC00537882	GXESHMAMLJKROZ-XTEPFMGCSA-O	Oc1ccc2c(c1)CC[C@H]([C@H]2c1ccc(cc1)OCC[NH+]1CCCC1)c1ccccc1
1534	ZINC00537891	GSDSWSVVBLHKDQ-SNVBAGLBSA-N	C[NH+]1CCN(CC1)c1c(F)cc2c3c1OC[C@H](n3cc(c2=O)C(=O)[O-])C
1535	ZINC00537931	JCCNYMKQOSZNPW-UHFFFAOYSA-N	CCOC(=O)N1CCC(=C2c3ccc(cc3CCc3c2nccc3)Cl)CC1
1536	ZINC00537944	OZFSWVOEXHGDES-INIZCTEOSA-O	O[C@@H](C[NH+]1CCC(CC1)N(c1nc2c(s1)cccc2)C)COc1ccc(c(c1)F)F
1537	ZINC00538045	JEYWNNAZDLFBFF-UHFFFAOYSA-O	COc1ccc2c(c1)CCC(=C2c1ccc(cc1)OCC[NH+]1CCCC1)c1ccccc1
1538	ZINC00538159	LUALIOATIOESLM-UHFFFAOYSA-O	N
1539	ZINC00538194	HXCNRYXBZNHDNE-UHFFFAOYSA-O	Fc1ccc(cc1)C(=O)C1CC[NH+](CC1)CCc1c(C)nc2n(c1=O)cccc2
1540	ZINC00538202	KCHIOGFOPPOUJC-UHFFFAOYSA-N	CCOC(=O)c1ccc(cc1)OCCC1CCN(CC1)c1ccc(nn1)C
1541	ZINC00538211	LKBFFDOJUKLQNY-UHFFFAOYSA-M	[O-]C(=O)Cc1nn(Cc2ccc(cc2F)Br)c(=O)c2c1cccc2
1542	ZINC00538273	GSDSWSVVBLHKDQ-JTQLQIEISA-N	C[NH+]1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)[O-])C
1543	ZINC00538275	GZUITABIAKMVPG-UHFFFAOYSA-O	Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCC[NH+]1CCCCC1)c1ccc(cc1)O
1544	ZINC00538278	LDXDSHIEDAPSSA-HNNXBMFYSA-M	[O-]C(=O)CCn1c2CC[C@@H](Cc2c2c1cccc2)NS(=O)(=O)c1ccc(cc1)F
1545	ZINC00538312	RAPZEAPATHNIPO-UHFFFAOYSA-O	Fc1ccc2c(c1)onc2C1CC[NH+](CC1)CCc1c(C)nc2n(c1=O)CCCC2
1546	ZINC00538314	JUQLTPCYUFPYKE-UHFFFAOYSA-O	Fc1ccc(cc1)C(=C1CC[NH+](CC1)CCc1c(C)nc2n(c1=O)ccs2)c1ccc(cc1)F
1547	ZINC00538316	GOHUJGMYCZDYDF-UHFFFAOYSA-N	O=S(=O)(C(F)(F)F)Nc1cccc(c1)OCc1ccc2c(n1)cccc2
1548	ZINC00538323	XLHNAFUKOSPOAT-HXUWFJFHSA-N	CC[C@]1(O)C(=O)OCc2c1cc1c3nc4ccc(cc4cc3Cn1c2=O)[N+](=O)[O-]
1549	ZINC00538337	GZKLJWGUPQBVJQ-UHFFFAOYSA-O	Clc1ccc2c(c1)c(cn2c1ccc(cc1)F)C1CC[NH+](CC1)CCN1CCNC1=O
1550	ZINC00538404	WOXKDUGGOYFFRN-IERDGZPVSA-N	O=C1N(C)CC(=O)N2[C@@H]1Cc1c([C@@H]2c2ccc3c(c2)OCO3)[nH]c2c1cccc2
1551	ZINC00538415	MUTNCGKQJGXKEM-UHFFFAOYSA-M	O=C(c1ccc(cc1)C(=O)[O-])Nc1ccc2c(c1)C(C)(C)CCC2(C)C
1552	ZINC00538505	GPMXUUPHFNMNDH-UHFFFAOYSA-O	Fc1ccc(cc1)C(=O)CCC[NH+]1CCC(CC1)(O)c1cccc(c1)C(F)(F)F
1553	ZINC00538507	XSCGXQMFQXDFCW-UHFFFAOYSA-O	C[NH+](CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C
1554	ZINC00538544	KEDQCFRVSHYKLR-UHFFFAOYSA-O	COc1ccc(cc1OC)CC[NH+](CCCN1CCc2c(CC1=O)cc(c(c2)OC)OC)C
1555	ZINC00538550	MVWVFYHBGMAFLY-UHFFFAOYSA-O	O=C1Nc2c(C1)cc(c(c2)Cl)CC[NH+]1CCN(CC1)c1nsc2c1cccc2
1556	ZINC00538557	BCSVCWVQNOXFGL-UHFFFAOYSA-M	[O-]C(=O)Cc1nn(Cc2nc3c(s2)ccc(c3)C(F)(F)F)c(=O)c2c1cccc2
1557	ZINC00538559	LMUQHXHWJWQXSD-WOJBJXKFSA-N	Brc1ccc(cc1)NC(=O)N1NC(=O)[C@@H]([C@H]1c1ccccc1)c1ccccc1
1558	ZINC00538564	LKJPYSCBVHEWIU-KRWDZBQOSA-N	N
1559	ZINC00538627	OUJTZYPIHDYQMC-LJQANCHMSA-M	COC([C@@H](C(=O)[O-])Oc1nc(C)cc(n1)C)(c1ccccc1)c1ccccc1
1560	ZINC00538633	FCBQJNCAKZSIAH-NDEPHWFRSA-O	Fc1ccc(cc1)CC1CC[NH+](CC1)CC[S@](=O)c1ccc2c(c1)oc(=O)[nH]2
1561	ZINC00538650	CBIAWPMZSFFRGN-UHFFFAOYSA-N	CC(=O)N(c1cccc(c1)c1ccnc2n1ncc2C(=O)c1cccs1)C
1562	ZINC00538652	KYHVTMFADJNSGS-UHFFFAOYSA-M	[O-]C(=O)Cn1cc(c2c1cccc2)Cc1sc2c(n1)c(F)c(cc2F)F
1563	ZINC00538656	JXAGDPXECXQWBC-LJQANCHMSA-M	[O-]C(=O)[C@H](CC(=O)c1ccc(cc1)c1ccc(cc1)Cl)CSc1ccccc1
1564	ZINC00538658	GYHCTFXIZSNGJT-XMMPIXPASA-N	Clc1ccc2c(c1)[C@H](O)CCCN2C(=O)c1ccc(cc1C)NC(=O)c1ccccc1C
1565	ZINC00549977	IYFQTKRPLULTFL-UHFFFAOYSA-N	CC(=NN1C(=O)c2ccccc2NC1(C)C)C
1566	ZINC00551310	KQWPYXBWZWLRMZ-JTQLQIEISA-N	NC(=O)[C@H]1CCCc2c1[nH]c1c2cc(cc1)C
1567	ZINC00551312	KQWPYXBWZWLRMZ-SNVBAGLBSA-N	NC(=O)[C@@H]1CCCc2c1[nH]c1c2cc(cc1)C
1568	ZINC00552382	NIJJDJGSTXBRTN-ZHACJKMWSA-N	O=C(/C=C/c1ccccc1)OCN1C(=O)c2c(C1=O)cccc2
1569	ZINC00552573	OJHMDRZMENMQFP-UHFFFAOYSA-M	O=C(c1sc2c(c1N)cc(c(=O)[nH]2)C(=O)[O-])c1ccccc1
1570	ZINC00554515	MOEXDNQYXBIZPC-UHFFFAOYSA-M	Cc1cc(ccc1c1ccc(o1)C(=O)[O-])[N+](=O)[O-]
1571	ZINC00558377	ZBWQNLDDTPCSDQ-UHFFFAOYSA-N	CC1CCN(CC1)c1ccccc1NC(=O)c1ccc(o1)[N+](=O)[O-]
1572	ZINC00570088	HKMQHJBYZYAYSB-UHFFFAOYSA-M	Clc1ccc(cc1c1ccc(o1)C(=O)[O-])[N+](=O)[O-]
1573	ZINC00571829	AUZSJKIMRMIMGG-UHFFFAOYSA-N	COc1cccc(c1)C(=O)Nc1sc2c(c1C(=O)N)CCCC2
1574	ZINC00575232	ZFLBZHXQAMUEFS-KUHUBIRLSA-O	COC(=O)COc1ccc(cc1)C[C@H]([NH2+]C[C@@H](c1cccc(c1)Cl)O)C
1575	ZINC00575916	ICIVQQOSHWPWCK-UHFFFAOYSA-M	[O-]C(=O)c1ccccc1NS(=O)(=O)c1cccc2c1cccc2
1576	ZINC00577456	JSQMNGQWESPAOF-UHFFFAOYSA-N	Nc1ccc2c(c1)ncn2c1ccccc1
1577	ZINC00578549	QZZAILZNINUTIG-UHFFFAOYSA-N	[O-][N+](=O)c1ccc(cc1)c1csc(n1)NN=C1CCCCCC1
1578	ZINC00578599	PTONAIKVYGVBIS-INIZCTEOSA-M	Clc1ccc(cc1)c1ccc(cc1)S(=O)(=O)N[C@H](C(=O)[O-])C(C)C
1579	ZINC00579013	ZETBBVYSBABLHL-UHFFFAOYSA-N	O=C(N1CCc2c1cc(c(c2)C)C(F)(F)F)Nc1ccc(nc1)Oc1cccnc1C
1580	ZINC00579315	AKCGNQRHTCXVRF-UHFFFAOYSA-N	Cc1cccc(n1)NC(=O)c1cccc(c1)C
1581	ZINC00580328	YKPYIPVDTNNYCN-INIZCTEOSA-N	ONC(=O)[C@@H]1N(CCSC1(C)C)S(=O)(=O)c1ccc(cc1)Oc1ccncc1
1582	ZINC00580356	FDJBYAHLPYLRKD-UHFFFAOYSA-N	COC(=O)COc1c(C)cc(cc1C)c1nn(C)c(=O)c2c1cccc2
1583	ZINC00581684	PYEFPDQFAZNXLI-UHFFFAOYSA-N	Oc1ccc(cc1)C(=O)Nc1cc(ccc1C)NC(=O)c1cccc(c1)N(C)C
1584	ZINC00582575	PMXCMJLOPOFPBT-HNNXBMFYSA-N	OC[C@@H](C(C)C)Nc1nc(Nc2cccc(c2)Cl)c2c(n1)n(cn2)C(C)C
1585	ZINC00582590	ZKDXRFMOHZVXSG-HNNXBMFYSA-M	OC[C@@H](C(C)C)Nc1nc(Nc2ccc(c(c2)Cl)C(=O)[O-])c2c(n1)n(cn2)C(C)C
1586	ZINC00582597	RAMROQQYRRQPDL-HNNXBMFYSA-N	OC[C@@H](C(C)C)Nc1nc(Nc2cc(N)cc(c2)Cl)c2c(n1)n(cn2)C(C)C
1587	ZINC00584092	YMTINGFKWWXKFG-UHFFFAOYSA-N	CC(OC(=O)C(Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl)(C)C)C
1588	ZINC00585151	QMGUOJYZJKLOLH-UHFFFAOYSA-O	C[NH+](CCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C
1589	ZINC00586243	NFHRQQKPEBFUJK-QHCPKHFHSA-N	O=C(c1cc2c([nH]1)cccc2)N[C@@H]1N=C(c2ccccc2)c2c(N(C1=O)C)cccc2
1590	ZINC00586596	ALOGFDZIJYDRJL-UHFFFAOYSA-N	CCc1c(=O)[nH]c(=S)n(c1Sc1ccccc1)COCc1ccccc1
1591	ZINC00586605	KSOIFKYBUIPLKI-UHFFFAOYSA-N	S=c1[nH]c(=O)c(c(n1COCc1ccccc1)Sc1ccccc1)C(C)C
1592	ZINC00586739	KRVOJOCLBAAKSJ-KSSFIOAISA-O	COc1cc(NC)c(cc1C(=O)N[C@H]1CC[NH+]([C@H]1C)Cc1ccccc1)Cl
1593	ZINC00590184	AATHXZYXWMKUFC-UHFFFAOYSA-N	O=C(Cn1c(Cl)cnc(c1=O)NCC(c1ccccn1)(F)F)NCc1ncccc1F
1594	ZINC00590935	IMYVCWQAHSYYOO-UHFFFAOYSA-N	COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1
1595	ZINC00591057	DCRZYADKQRHHSF-UHFFFAOYSA-N	COc1ccc(c(c1)CN(c1cc(F)ccc1Oc1ccccc1)C(=O)C)OC
1596	ZINC00591392	ZCYOBMASPXQBSZ-UHFFFAOYSA-O	COc1cc(cc(c1OCc1ccccc1)OC)C(=O)NCC1(CCCC1)[NH+](C)C
1597	ZINC00591443	QYSYOGCIDRANAR-UHFFFAOYSA-N	Cc1onc(c1)c1nncc2n1nc(c2C(C)(C)C)OCc1ncnn1C
1598	ZINC00591953	FXGHOAZJQNLNFD-KRWDZBQOSA-O	C[NH+](C[C@H]1CCn2c(C1)c(C1=C(C(=O)NC1=O)c1cn(c3c1cccc3)C)c1c2cccc1)C
1599	ZINC00591993	VKQFCGNPDRICFG-SFHVURJKSA-N	COC(=O)C1=C(C)NC(=C([C@H]1c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C
1600	ZINC00591998	VQLPLYSROCPWFF-ROUUACIJSA-O	O=C(N([C@H]1CCCC[C@@H]1[NH+]1CCCC1)C)Cc1ccc(c(c1)Cl)Cl
1601	ZINC00592419	MNDBXUUTURYVHR-UHFFFAOYSA-N	FC(Oc1ccc(cc1OCC1CC1)C(=O)Nc1c(Cl)cncc1Cl)F
1602	ZINC00592819	QTENHWTVRQKWRI-UHFFFAOYSA-N	COc1nn(c(=O)o1)c1ccc(c(c1)C)NC(=O)OCc1ccccc1
1603	ZINC00595076	PNHFDVSKDSLUFH-UHFFFAOYSA-M	Cc1ccc(cc1)Cn1nc([nH]c1=O)CCCc1ccc(cc1)OC(C(=O)[O-])(C)C
1604	ZINC00595659	IZBVPKXZYVQSFQ-UHFFFAOYSA-M	[O-]C(=O)CN(C(=O)c1ccccc1)c1ccc(cc1)C
1605	ZINC00596596	MYTWFJKBZGMYCS-NQIIRXRSSA-N	COc1cc(ccc1OC)Cc1nc(=O)c2n([nH]1)c(nc2C)[C@H]([C@H](O)C)CCCc1ccccc1
1606	ZINC00596712	FLTBEMVEAFMWDD-UHFFFAOYSA-N	Clc1ccc2c(c1)CCc1c(C2=C2CCN(CC2)C(=O)C)nccc1
1607	ZINC00596737	SXONDGSPUVNZLO-UHFFFAOYSA-M	Brc1ccc(c(c1)F)Cn1c(=O)c2ccc(cc2n(c1=O)CC(=O)[O-])Cl
1608	ZINC00596881	LEZWWPYKPKIXLL-GOSISDBHSA-O	Clc1ccc(cc1)CO[C@@H](c1ccc(cc1Cl)Cl)Cn1c[nH+]cc1
1609	ZINC00596951	LMPZHLXYBWGGNT-UHFFFAOYSA-M	[O-]C(=O)c1ccccc1Nc1cccc(c1)OCc1ccc2c(n1)cccc2
